name,molweight,critical temperature (K),acentric factor,boiling point (K)
mol_738,136.41395983808633,535.5491478105228,0.31877565289116294,377.8090159392217
mol_739,142.48460092866992,577.1985480471161,0.46756196614488044,448.88909727814473
mol_740,30.448391072196145,290.4362026168658,0.14741984579698858,200.78355482638509
mol_741,60.25900016964834,358.0765946151498,0.13844778316033016,245.47606632879553
mol_742,262.9464322100371,859.550535240251,0.016309280098551013,565.4947059973105
mol_743,30.332926878215197,281.7307638503104,0.5751091763852714,243.72064853946404
mol_744,167.20518606947627,605.08322984399,0.426010128032774,437.32994119046924
mol_745,162.1655417569462,618.2720096957147,0.3813362124061109,452.2261804612426
mol_746,119.93542347287222,483.1578948667925,0.4463968336169945,363.08555845143013
mol_747,146.4582954395414,578.676393507387,0.3189677512172636,411.8463983339928
mol_748,240.75690713217776,819.6844053622269,0.2856802926542462,565.4711256332112
mol_749,257.12500067803825,845.9754707264169,0.2697193446741125,593.8880265641959
mol_750,100.29410672211752,448.09207092086416,0.38426352726218477,339.0560902809227
mol_751,117.07241906128705,498.6856962778627,0.1209209852354299,341.1985014822581
mol_752,95.47037031764984,395.75315024261454,0.5328352170089218,331.0575902873828
mol_753,159.5631181487876,603.4416686492509,0.48705142273155905,454.31559109330584
mol_754,214.4797565678795,734.4990814521016,0.2097381668712203,505.6684962439179
mol_755,91.62827637512355,428.311269241954,0.34716557808751464,328.5956043334813
mol_756,119.298650354814,508.8446135805024,0.08461637997000877,351.95389972070353
mol_757,281.20384674907064,901.8880830492056,0.5834077487601588,661.4731023383991
mol_758,43.11370825867868,290.68116779692934,0.54173561257817,257.3835515229919
mol_759,154.40779341468289,583.8984434743265,0.5531385038995202,443.06314372822914
mol_760,222.12067123113002,756.3150103390374,0.19929782862207096,512.8751510581731
mol_761,70.622583120518,378.2804664750102,0.10148082442971344,269.11296690402986
mol_762,42.7909854014801,309.4062540129763,0.1270632980797862,223.42767426203199
mol_763,67.3154503424033,383.87916152978653,0.05400083462705391,263.8363792700776
mol_764,278.0822622532844,878.9151373376988,0.0720663780608306,589.4216676037036
mol_765,32.50014109170332,283.88585957173103,0.042782720510907236,192.4021237411009
mol_766,80.84693319906499,421.4662784769361,0.5938938415229241,355.78105780804384
mol_767,38.446548483444026,270.09719875455215,0.04443461002144415,192.72663123566565
mol_768,59.86995624179488,352.369590816188,0.07952524857084817,250.79057105114865
mol_769,197.44030738964,684.8200909445044,0.49635275735444184,509.3081489947171
mol_770,95.24250535955316,432.5456076317863,0.3481441300457659,340.7055585365842
mol_771,183.68725361628273,645.6460214924906,0.4646503227415994,483.13381034798624
mol_772,189.35275334685406,670.8386226316285,0.378547204663593,493.2987514435755
mol_773,259.34753993424033,875.9876840520044,0.5293050421973688,642.1711869498606
mol_774,31.28017608620596,259.2339847978567,0.38308051665884435,219.17896652198846
mol_775,260.409754022439,833.4802350189152,0.3132750557418905,578.45252611975
mol_776,197.16215333528297,673.3763647857548,0.42764981625677984,501.64270109813305
mol_777,73.94074124833855,410.7631274202679,0.2684356510752657,331.10080699417676
mol_778,238.69309479652668,789.7976414084974,0.20763829374284082,540.7169896653572
mol_779,260.98271628345816,852.0722048034303,0.2805914714701275,594.6898406508743
mol_780,98.65114061362247,440.5861074174626,0.1018284630591364,298.11126396740696
mol_781,278.0742938437238,881.0193914332632,0.47794303788161485,631.8057938722047
mol_782,152.70350618063762,578.2315057523775,0.15642226880156676,415.00857618144323
mol_783,192.9246026699968,719.1851607610404,0.09211892780222848,477.35080769970443
mol_784,295.8553740767638,960.5194990065233,0.14781134506993607,644.214409794981
mol_785,127.61474123258382,506.24278581457554,0.5052420910633438,378.33060125985423
mol_786,249.55302337143047,833.5961699745014,0.1981207773586388,564.3547854551448
mol_787,115.9677618136841,477.44656294421463,0.4116299217035401,346.95939074464826
mol_788,245.78765100520258,787.8236129303132,0.5138457783934436,586.3359353005017
mol_789,192.19815809291347,695.7880589972532,0.046646800155025266,491.4022485975236
mol_790,88.41603771085839,438.44148697679924,0.4590146431068257,340.1631278739765
mol_791,141.78704532309382,570.1583970734531,0.184599279827418,380.8502669693296
mol_792,115.76162127816166,482.35607445711054,0.1299734185104256,342.4319582501574
mol_793,51.089266131698245,325.2215293192158,0.4133408714717833,256.58471927497743
mol_794,38.05538792691832,306.38495312216764,0.5458779736399403,280.1166076402209
mol_795,123.54923695993885,514.7455329600688,0.17701152522743724,357.4517971495385
mol_796,35.13921991072138,281.9434877073478,0.3413002832305914,220.27227784087285
mol_797,74.68169454707926,362.4181590659257,0.1739004683096949,258.117026882053
mol_798,225.79949662973456,766.2068694864666,0.33257135143585675,551.5314454501646
mol_799,221.18463363456874,769.1467286749636,0.3731172183926043,548.3941444790789
mol_800,229.4167043434933,755.5779365232208,0.36620123327410786,536.1611629017408
mol_801,115.63135620509426,498.65978123787534,0.3741278217856475,371.3371612440179
mol_802,270.30525342177776,880.7362589814497,0.08104787533051445,576.062146599445
mol_803,190.33424796768085,687.0878438676872,0.4161242817520317,506.03079549620173
mol_804,64.02711227158916,373.147413174758,0.40485021382813396,276.4612560195399
mol_805,68.80403859299422,361.59311785360524,0.40955287333012985,283.05858485503137
mol_806,217.1357652710194,718.5850221750743,0.044442331643223795,485.9014072255628
mol_807,76.69486283936108,383.7343642131595,0.26810330544849154,288.1332403515479
mol_808,166.9690294271517,630.7594833307843,0.24542107922743783,450.51605925829375
mol_809,297.7791085007519,936.3177126989901,0.05202689018591948,621.1017942955
mol_810,31.082053278001666,267.2944833371395,0.13342075673808643,203.6794180256503
mol_811,34.47654651234037,258.8711111519814,0.264577579078822,211.611192997687
mol_812,298.1328371212368,971.6218061213559,0.44574378591484937,696.4114477698877
mol_813,187.8524852162247,682.0169176619414,0.14223724619079792,475.13729533009086
mol_814,64.26569338999855,372.2126731941178,0.49784994607494687,312.39110210438326
mol_815,272.2715939336053,895.1948656357054,0.32747897144367805,623.3797658424409
mol_816,267.7026810344769,877.9073280093432,0.4562530111107705,618.4957843026838
mol_817,174.77411154007132,633.2703460224853,0.28353359000211426,455.14146338015485
mol_818,197.88384806240427,692.2531585941776,0.299516535253334,496.99427738277654
mol_819,103.7605417052366,452.9878887942096,0.3718316336277841,354.04116040397423
mol_820,43.64031802044139,348.6219063673285,0.5567823648994945,286.6973429347645
mol_821,190.53325440053337,684.6718164708251,0.29508754884774596,476.9042273226342
mol_822,109.58390216474601,467.0027487915935,0.31719452286497457,350.4014253218395
mol_823,209.17768259829504,729.9266581082318,0.3611981781165177,522.8696297639639
mol_824,255.78619774750234,824.302460600911,0.44250908237863545,576.4374000839273
mol_825,34.903346856878294,309.8259679210342,0.04311020129174059,212.67434712294067
mol_826,190.8427191651464,667.1907614757589,0.3094124631131832,457.80509481025
mol_827,92.4457457154501,438.63064577796223,0.2889549535236261,314.17789708824955
mol_828,265.94989443402636,880.8644005312129,0.5530109905425422,658.9631810483046
mol_829,98.4894167716937,451.9950700923091,0.29610394826180464,351.5477329018798
mol_830,194.90793597356293,688.6868898112018,0.2809923208165986,474.7933704840187
mol_831,179.4560268241951,648.802098333328,0.5773199931208212,493.0642956538791
mol_832,136.96495501599722,541.5657710866864,0.2703458781605289,389.56676292337573
mol_833,212.9576061719444,723.7435380959485,0.1085306581932542,507.10647484474623
mol_834,225.95780137316714,758.1522519863723,0.130149673683473,509.50099227787484
mol_835,183.07320473623443,679.8768674453501,0.05711252300218447,449.4168082545432
mol_836,234.7740040398836,785.3069606094316,0.00034087755536666987,532.1066199947061
mol_837,295.52261051809313,927.0195822544913,0.25916739660028915,636.7912329645184
mol_838,143.20354473321737,550.2643978801208,0.46154554877893283,425.06604890505884
mol_839,168.93742400909335,638.8491202331917,0.4400798656799015,458.48911958535365
mol_840,33.366867044127574,293.5512671077861,0.019289452681710118,193.72129292750932
mol_841,244.92771020380218,820.7242131829893,0.34198974215641975,564.1736058281695
mol_842,170.46211810241834,622.292477272399,0.09256987524808559,410.2666031287887
mol_843,140.14958619735262,558.9744025459757,0.5646457708588184,444.2182593291282
mol_844,55.39943003413687,328.84515821108243,0.10041899978650756,228.27781063598118
mol_845,270.20723385235726,871.6238741607065,0.37598353061848894,615.0576770495201
mol_846,136.65195481095023,556.1769543382518,0.19574301729843405,382.19261523678216
mol_847,214.2970315164895,748.8567439750097,0.3849367955786113,536.5982933792353
mol_848,70.33102221940071,361.0989078592397,0.2473551578784451,270.7625844427966
mol_849,289.61839997607876,911.2131031465683,0.4557858313838368,663.6192502820377
mol_850,78.17927569189435,397.07872152193704,0.1384074751967147,251.99536098331458
mol_851,83.8763380828624,435.5828308271987,0.543475111748556,343.69160274267597
mol_852,261.92537235058273,826.0799534094218,0.3001257895880112,581.0316703430835
mol_853,276.39734091832145,895.1683463893611,0.45365588862771167,641.9595814212989
mol_854,87.27980003129139,397.55885010463123,0.5098381148407363,327.3645351217881
mol_855,156.84623980720355,582.6006346151256,0.5992971665728829,458.29100610323235
mol_856,228.04362423196406,764.6426343089465,0.13436739935637493,516.1335669312942
mol_857,267.15874812891644,861.5892451707377,0.1721354481380729,581.9587277898374
mol_858,132.34422766007242,522.8536300552929,0.15025985203913295,360.0326653334002
mol_859,169.59526144934588,624.0962595290102,0.15772279929586958,441.28587792611887
mol_860,230.26343084032843,767.6297436013624,0.34946684492362645,539.6450487867737
mol_861,227.40671369625477,746.5799234678246,0.5961135138875058,562.2145088495736
mol_862,241.39923510704293,815.196131955449,0.5941668522556527,609.2257413306555
mol_863,183.88213103321212,670.9984100902635,0.3160639388173846,495.1042743404912
mol_864,58.24607613728931,358.2628049935633,0.3834163261588043,278.9304644809554
mol_865,274.0727885370708,862.0709538987156,0.5159823262209635,638.4741232885569
mol_866,263.7045856166776,863.7452363304562,0.5597600750721031,647.4210000622991
mol_867,245.4863076709499,823.8554520144786,0.12231637639772634,555.8136673952807
mol_868,56.96286883339696,326.9391410568986,0.3171250373654717,251.47720636530696
mol_869,85.18728911198588,413.1058215026966,0.49970223279690734,328.88439361052565
mol_870,230.772098579066,775.1862467680095,0.181921245980755,529.2198525333265
mol_871,36.247825537125536,318.25182372133776,0.26388542548828003,249.4805817661816
mol_872,294.3906511009655,964.8440683076024,0.5913726609072048,707.2865898954786
mol_873,131.82906369603378,504.60731334013144,0.5910280180325226,405.86368646084594
mol_874,224.21438409652237,797.9448653272258,0.5436640864591089,578.6411336956902
mol_875,269.6441938917717,860.3820989121293,0.4790690068968345,613.6300828750773
mol_876,136.5500698005222,556.0852739162169,0.16147830043368344,406.94147796084604
mol_877,116.16577192190982,504.9718995177305,0.19251004444031247,353.8658918205002
mol_878,194.36010480252662,670.9649086036894,0.3283697047229248,473.3603589205575
mol_879,186.8671309119737,674.5668441875207,0.3364664247372073,498.6233854634049
mol_880,140.46779395869524,549.5564787327472,0.3033016916142402,401.1667640501944
mol_881,192.4791840842813,689.5129102801891,0.38200216794978364,505.354675705422
mol_882,282.5529697829536,909.8425089930934,0.24499381357979327,626.1401425207192
mol_883,156.26286928918105,608.6022655035064,0.4495044943893198,451.3454869026167
mol_884,83.12038880267046,408.93196515386705,0.2001299558870132,291.7723236830496
mol_885,131.84561537841105,527.0959274046329,0.19840619816781152,357.18667672981957
mol_886,136.40888530014203,557.4631767462128,0.0763355771350968,375.30382862522583
mol_887,65.39934711707936,372.2043072655774,0.11322732601735154,261.7152041277315
mol_888,73.97530514972982,395.91546378913785,0.5103125273528145,340.5275429990174
mol_889,214.83175981629284,727.1105994568532,0.2677694031482649,511.47706476808673
mol_890,121.65899363640372,488.4685423700322,0.13672067193170026,314.98122818320354
mol_891,287.82256580106804,911.0405823538796,0.4556046600134324,652.6952170989168
mol_892,95.77112124682401,430.1154823318512,0.33238867549011564,350.77125473807104
mol_893,56.70961637830202,353.56702997554873,0.012693606853976091,243.0176961582495
mol_894,233.44623201006965,798.2553407795849,0.1898168744020291,539.6466859353956
mol_895,267.8797340178249,867.3723807015762,0.10620084667280462,588.9940269708694
mol_896,105.09060635530172,484.1903011706196,0.39352371658970436,358.6269558827854
mol_897,84.56378744427906,431.9365095171746,0.1650186243781517,290.7012337482579
mol_898,80.15685641519353,404.0431247839919,0.038968067525966175,267.40172004287166
mol_899,170.94332136895832,615.0299268492502,0.03296099351860155,409.86984786238986
mol_900,156.47249313662815,614.8118825831035,0.3490363787752289,427.79409273151657
mol_901,100.04875676072425,449.2066316363845,0.013034073422453774,286.05778148534034
mol_902,42.19674158714513,307.38433191432745,0.5092752678816532,263.61456428478954
mol_903,160.0026618880958,594.9125793361409,0.09323827155436537,398.8597237393666
mol_904,289.01973386161427,909.2024797595777,0.3639398011172579,645.4027328483721
mol_905,206.18018420321908,693.4208690533184,0.2668128168064474,476.33800992297046
mol_906,163.78677028972697,618.9599505776768,0.2657109127391415,446.4695831079324
mol_907,59.88685998799635,337.96613416154156,0.04307828541602752,216.10525452030882
mol_908,98.15779844838856,491.2874645559238,0.48165135012732935,397.52534169844233
mol_909,109.58896638512654,457.68131222362916,0.5358314908519516,348.8224389571843
mol_910,236.49695920395325,772.3816608851625,0.006610000430537077,498.0671199768279
mol_911,266.7119152614472,874.4318688878196,0.10716250541827063,591.9464502613525
mol_912,273.4433004629384,906.5479533418554,0.5423425132772873,677.5940522135518
mol_913,295.8335242277036,940.5526554234073,0.3296961676800349,660.9531212078907
mol_914,295.2390044382238,946.6811473983686,0.09002374694892608,638.647182771366
mol_915,287.309765847355,890.6212033565068,0.1216742715654953,600.4601495184895
mol_916,49.39197793577878,313.31727165407045,0.3959917465422685,243.7224286803208
mol_917,67.2042547005074,351.906400814205,0.43489009334812384,279.30371629614183
mol_918,112.20596214852888,452.08921762210394,0.35965608514796116,329.1347171009607
mol_919,179.2825285974046,649.9610250038698,0.5718890279475154,483.6701069630962
mol_920,56.18402995047941,306.817660552042,0.2964381621970662,242.01978829825129
mol_921,258.36517860657847,826.0800070251344,0.180163147285516,553.7692991789577
mol_922,196.52416835087345,683.2525139669823,0.2863397459854779,487.2779267835885
mol_923,176.43838862159532,628.6266840147222,0.21579977619996657,426.79829474270684
mol_924,74.63405730916861,392.5312708060275,0.13464953560481177,277.72274069442335
mol_925,98.37897808805329,450.5311480986704,0.02757794960408404,295.23522162734787
mol_926,73.28424674520967,396.617598052056,0.2113274961390745,300.65114235372545
mol_927,260.02195260459564,861.3406375021793,0.42684560862584536,620.7801548487487
mol_928,187.74152221652892,686.465997381743,0.011062681725116286,465.36900113262436
mol_929,228.48494543030102,771.1835875756167,0.2635071079235608,531.3800051062152
mol_930,109.92887298570695,479.3741859765174,0.386405640869921,362.71721002597866
mol_931,130.23821201383484,533.268235563375,0.36624246550458434,385.3274556986922
mol_932,139.31084039516412,550.4019514487757,0.4659890615332295,414.26510393023375
mol_933,235.20404237088943,782.0521912784675,0.48631182939587847,570.2048469915068
mol_934,238.53530667213337,791.3516286652368,0.4270234925516327,564.5406308376865
mol_935,85.83965242878855,402.3357550970219,0.06167861768684965,260.47063398713357
mol_936,284.21549131928674,916.8629807468643,0.2850134664026164,622.7708569623035
mol_937,62.57694110979533,355.032125163211,0.36204357449256513,253.9828526728238
mol_938,271.95296225438017,869.9347993763989,0.14733962328567096,579.1713083137787
mol_939,57.10682432544851,332.8333885237524,0.025531090588065908,228.7031346727251
mol_940,101.42574901085399,435.40839161039315,0.13415419252562813,287.1573863900619
mol_941,258.5492047383484,861.055631964429,0.2729366410395833,585.1891153641265
mol_942,78.4628595334436,397.3364138765858,0.2483581914327605,309.52380825107264
mol_943,141.66334145369186,541.2163533406306,0.10600018879629698,362.90658823909627
mol_944,151.4620109849141,590.7832437063155,0.49464932561009567,451.5002837060007
mol_945,96.21992271626661,432.14307464375094,0.5554120012420347,357.889280306521
mol_946,221.76620436071636,733.3180014966074,0.12080899143162913,503.73576791883494
mol_947,259.860355338595,864.9692226847745,0.557743749340333,620.3841762470151
mol_948,266.1352877610044,857.2817645590193,0.010716575505108494,562.73400059118
mol_949,121.61697934887145,497.9089620190468,0.5549774836241672,378.4670541948748
mol_950,173.3296064577099,633.9417164495125,0.5711572740485448,510.3303552603375
mol_951,97.0697290437259,459.8131609511665,0.0072311178095551204,287.7384949639298
mol_952,96.09505541853926,440.5381979093428,0.45781157806604883,334.72993923929226
mol_953,73.53859697001951,365.85973553287033,0.582120943541906,300.6875187031008
mol_954,283.80513291802896,917.6709873567551,0.543541331290667,653.4831035444538
mol_955,269.7569837235066,867.1176134448407,0.5824260967177278,653.6132315671078
mol_956,239.8868525984769,828.0359910691342,0.3301941034185836,608.266478071057
mol_957,169.76861074768684,624.4047310392488,0.046893683931232964,411.94463742060003
mol_958,162.4641371882054,572.6348105020335,0.5098735186830217,425.291674420302
mol_959,173.03132986927446,637.9387992555213,0.3682969534854069,441.74825389386797
mol_960,174.8733636658141,666.3523760484387,0.3688420465129734,480.2385905420507
mol_961,147.3320328683764,591.9688864991218,0.2503521659152117,416.51359819637423
mol_962,65.57380488085822,391.39882653349406,0.3431051859126655,292.30800446275214
mol_963,63.929240274504714,344.52669790553983,0.09214786745166871,240.4120807901967
mol_964,287.10742327833447,931.4508441354878,0.44386201593969016,669.4359198479004
mol_965,160.14830508831466,589.5408446247359,0.0450103844109254,396.8956163372497
mol_966,287.365491724401,921.7780703022563,0.4378684602262752,655.3194554283833
mol_967,74.1657569817297,366.3201060232282,0.5093870535749124,291.6630787710494
mol_968,179.69246905078205,639.5643361537144,0.2834812065386929,461.7548710481139
mol_969,86.0836584049156,405.0654455518348,0.3058982196342296,303.83671474221313
mol_970,98.35984365418241,459.3779383375953,0.18732856375324694,333.92572407112465
mol_971,38.114736265518275,307.29762748884053,0.5816751502353525,279.91471672220877
mol_972,62.117393899857056,359.44578068960493,0.43987468473572716,275.35968247356084
mol_973,277.54907005988287,873.6163538788765,0.22139313198020696,586.7395053932198
mol_974,116.81390770022956,487.36017774132813,0.10488443173980304,326.13805946666696
mol_975,194.19488721693972,674.2954707982084,0.1317477553212548,449.1132856002502
mol_976,155.5538156371037,601.9296754431766,0.27835337166603,437.19806001260406
mol_977,138.12183621622515,562.9773633328207,0.5655410401886027,442.0143176185003
mol_978,173.6092446634384,649.8688954490592,0.44048780745655086,491.5355933107151
mol_979,80.55451504614221,390.0579963241002,0.12914624890748988,276.5902023388916
mol_980,296.92305260028564,901.2146346663719,0.5157366800513388,656.6569920878367
mol_981,250.943124550043,800.8533829031567,0.22692031380580865,566.1189081243009
mol_982,230.23595083750914,796.914281765006,0.5110333096515112,590.0849648879009
mol_983,156.56501019376716,585.3937013946206,0.14501975878867857,403.5943242208554
mol_984,71.27682297411071,366.93118816130004,0.37119636716179055,301.2303907893348
mol_985,278.57978173386334,921.0893587362019,0.5560022928487691,673.2564509293896
mol_986,122.17450819306646,524.4136696649911,0.15473640548867648,360.8151510153215
mol_987,43.52880621817212,309.1887463742271,0.41575595435151297,245.12422164224728
mol_988,122.44899273886973,501.72143548121477,0.5923875719742863,408.6619632091564
mol_989,244.50339823388876,809.276977392525,0.0903589723458021,555.4982591787709
mol_990,198.1313611468162,698.7358448428524,0.05304137442040464,465.6677557522243
mol_991,232.7264178811121,805.8167539225743,0.4045171154668897,591.5042495075323
mol_992,244.2815536428419,817.0408954706633,0.20384156864941821,542.0892236005286
mol_993,87.2277449917465,428.95979797495335,0.04274668641995467,287.134769100787
mol_994,279.42149534515863,916.0927899989492,0.2851833707301625,635.9677310498623
mol_995,148.2571927885006,553.0978419558851,0.4522624077863734,411.3855788939066
mol_996,202.53368530132445,717.6571416404219,0.17107344024911325,516.5371384769398
mol_997,30.623368598420342,272.1398901761267,0.20102812650308083,202.56591286992827
mol_998,298.20949457101807,907.7823084909537,0.5074196403881832,653.7790469628212
mol_999,105.84202421032188,432.6825173960175,0.3120431473568928,323.06361724370896
